id,truth,code
1_34_5_2_0_2_5_0,2,">@>@LargeTest>@>@RunWith(AndroidJUnit4.class)>@>public class WebViewActivityTest {>@>>@>    private static final String MACCHIATO = ""Macchiato"";>@>    private static final String DOPPIO = ""Doppio"";>@>>@>    @Rule>@>    public ActivityTestRule<WebViewActivity> mActivityRule =>@>        new ActivityTestRule<WebViewActivity>(WebViewActivity.class,>@>            false /* Initial touch mode */, false /*  launch activity */) {>@>>@>        @Override>@>        protected void afterActivityLaunched() {>@>            // Enable JavaScript.>@>            onWebView().forceJavascriptEnabled();>@>        }>@>    }>@>>@>    @Test>@>    public void typeTextInInput_clickButton_SubmitsForm() {>@>       // Lazily launch the Activity with a custom start Intent per test>@>       mActivityRule.launchActivity(withWebFormIntent());>@>>@>       // Selects the WebView in your layout.>@>       // If you have multiple WebViews you can also use a>@>       // matcher to select a given WebView, onWebView(withId(R.id.web_view)).>@>       onWebView()>@>           // Find the input element by ID>@>           .withElement(findElement(Locator.ID, ""text_input""))>@>           // Clear previous input>@>           .perform(clearElement())>@>           // Enter text into the input element>@>           .perform(DriverAtoms.webKeys(MACCHIATO))>@>           // Find the submit button>@>           .withElement(findElement(Locator.ID, ""submitBtn""))>@>           // Simulate a click via JavaScript>@>           .perform(webClick())>@>           // Find the response element by ID>@>           .withElement(findElement(Locator.ID, ""response""))>@>           // Verify that the response page contains the entered text>@>           .check(webMatches(getText(), containsString(MACCHIATO)));>@>    }>@>}>@>"
1_34_5_3_0_1_0_0,1,>@>dependencies {>@>    ...>@>    androidTestImplementation 'com.android.support.test.uiautomator:uiautomator-v18:2.1.3'>@>}>@>
45776,1,">@>UiObject appItem = mDevice.findObject(new UiSelector()>@>        .className(""android.widget.ListView"")>@>        .instance(0)>@>        .childSelector(new UiSelector()>@>        .text(""Apps"")));>@>"
1_34_5_3_0_2_2_1,1,">@>val videos = UiCollection(UiSelector().className(""android.widget.FrameLayout""))>@>>@>// Retrieve the number of videos in this collection:>@>val count = videos.getChildCount(>@>        UiSelector().className(""android.widget.LinearLayout"")>@>)>@>>@>// Find a specific video and simulate a user-click on it>@>val video: UiObject = videos.getChildByText(>@>        UiSelector().className(""android.widget.LinearLayout""),>@>        ""Cute Baby Laughing"">@>)>@>video.click()>@>>@>// Simulate selecting a checkbox that is associated with the video>@>val checkBox: UiObject = video.getChild(>@>        UiSelector().className(""android.widget.Checkbox"")>@>)>@>if (!checkBox.isSelected) checkBox.click()>@>"
45800,1,">@>private static final String CALC_PACKAGE = ""com.myexample.calc"";>@>>@>public void testTwoPlusThreeEqualsFive() {>@>    // Enter an equation: 2 + 3 = ?>@>    mDevice.findObject(new UiSelector()>@>            .packageName(CALC_PACKAGE).resourceId(""two"")).click();>@>    mDevice.findObject(new UiSelector()>@>            .packageName(CALC_PACKAGE).resourceId(""plus"")).click();>@>    mDevice.findObject(new UiSelector()>@>            .packageName(CALC_PACKAGE).resourceId(""three"")).click();>@>    mDevice.findObject(new UiSelector()>@>            .packageName(CALC_PACKAGE).resourceId(""equals"")).click();>@>>@>    // Verify the result = 5>@>    UiObject result = mDevice.findObject(By.res(CALC_PACKAGE, ""result""));>@>    assertEquals(""5"", result.getText());>@>}>@>"
1_34_8_3_0_2_0_0,1,">@>java.lang.RuntimeException:>@>android.support.test.espresso.AmbiguousViewMatcherException>@>This matcher matches multiple views in the hierarchy: (withId: is <123456789>)>@>>@>...>@>>@>+----->SomeView{id=123456789, res-name=plus_one_standard_ann_button,>@>visibility=VISIBLE, width=523, height=48, has-focus=false, has-focusable=true,>@>window-focus=true, is-focused=false, is-focusable=false, enabled=true,>@>selected=false, is-layout-requested=false, text=,>@>root-is-layout-requested=false, x=0.0, y=625.0, child-count=1}>@>****MATCHES****>@>|>@>+------>OtherView{id=123456789, res-name=plus_one_standard_ann_button,>@>visibility=VISIBLE, width=523, height=48, has-focus=false, has-focusable=true,>@>window-focus=true, is-focused=false, is-focusable=true, enabled=true,>@>selected=false, is-layout-requested=false, text=Hello!,>@>root-is-layout-requested=false, x=0.0, y=0.0, child-count=1}>@>****MATCHES****>@>"
1_34_8_9_0_3_1_0,1,>@>androidTestImplementation 'com.android.support.test.espresso:espresso-web:3.0.2'>@>
1_37_7_0_0_5_1_0,2,">@>@Rule>@>public ActivityTestRule<WebViewActivity> mActivityRule =>@>        new ActivityTestRule<WebViewActivity>(WebViewActivity.class,>@>        false, false) {>@>    @Override>@>    protected void afterActivityLaunched() {>@>        onWebView().forceJavascriptEnabled();>@>    }>@>}"
1_34_8_9_0_3_3_0,1,>@>onWebView()>@>    .withElement(...)>@>    .perform(...)>@>    .reset();>@>
1_37_7_0_0_5_1_0,2,>@>adb shell pm list instrumentation
1_35_2_11_0_2_2_1,1,>@>ActivityManager: Displayed com.android.myexample/.StartupTiming: +3s534ms>@>
1_35_6_3_0_1_0_0,1,">@>// Are we charging / charged?>@>int status = batteryStatus.getIntExtra(BatteryManager.EXTRA_STATUS, -1);>@>boolean isCharging = status == BatteryManager.BATTERY_STATUS_CHARGING ||>@>                     status == BatteryManager.BATTERY_STATUS_FULL;>@>>@>// How are we charging?>@>int chargePlug = batteryStatus.getIntExtra(BatteryManager.EXTRA_PLUGGED, -1);>@>boolean usbCharge = chargePlug == BatteryManager.BATTERY_PLUGGED_USB;>@>boolean acCharge = chargePlug == BatteryManager.BATTERY_PLUGGED_AC;>@>"
1_35_6_3_0_2_0_0,1,"<receiver android:name="".PowerConnectionReceiver"">>@>  <intent-filter>>@>    <action android:name=""android.intent.action.ACTION_POWER_CONNECTED""/>>@>    <action android:name=""android.intent.action.ACTION_POWER_DISCONNECTED""/>>@>  </intent-filter>>@></receiver>"
1_35_6_5_0_2_0_0,1,>@>boolean isWiFi = activeNetwork.getType() == ConnectivityManager.TYPE_WIFI;>@>
1_35_7_0_0_2_1_0,1,>@>res/layout/preferences.xml: Warning: The resource R.layout.preferences appears>@>    to be unused [UnusedResources]>@>
1_35_7_0_0_2_1_0,1,">@>android {>@>    // Other settings>@>>@>    buildTypes {>@>        release {>@>            minifyEnabled true>@>            shrinkResources true>@>            proguardFiles getDefaultProguardFile('proguard-android.txt'), 'proguard-rules.pro'>@>        }>@>    }>@>}>@>"
1_35_8_0_0_1_1_0,1,">@>import android.content.ComponentCallbacks2;>@>// Other import statements ...>@>>@>public class MainActivity extends AppCompatActivity>@>    implements ComponentCallbacks2 {>@>>@>    // Other activity code ...>@>>@>    /**>@>     * Release memory when the UI becomes hidden or when system resources become low.>@>     * @param level the memory-related event that was raised.>@>     */>@>    public void onTrimMemory(int level) {>@>>@>        // Determine which lifecycle or system event was raised.>@>        switch (level) {>@>>@>            case ComponentCallbacks2.TRIM_MEMORY_UI_HIDDEN:>@>>@>                /*>@>                   Release any UI objects that currently hold memory.>@>>@>                   The user interface has moved to the background.>@>                */>@>>@>                break;>@>>@>            case ComponentCallbacks2.TRIM_MEMORY_RUNNING_MODERATE:>@>            case ComponentCallbacks2.TRIM_MEMORY_RUNNING_LOW:>@>            case ComponentCallbacks2.TRIM_MEMORY_RUNNING_CRITICAL:>@>>@>                /*>@>                   Release any memory that your app doesn't need to run.>@>>@>                   The device is running low on memory while the app is running.>@>                   The event raised indicates the severity of the memory-related event.>@>                   If the event is TRIM_MEMORY_RUNNING_CRITICAL, then the system will>@>                   begin killing background processes.>@>                */>@>>@>                break;>@>>@>            case ComponentCallbacks2.TRIM_MEMORY_BACKGROUND:>@>            case ComponentCallbacks2.TRIM_MEMORY_MODERATE:>@>            case ComponentCallbacks2.TRIM_MEMORY_COMPLETE:>@>>@>                /*>@>                   Release as much memory as the process can.>@>>@>                   The app is on the LRU list and the system is running low on memory.>@>                   The event raised indicates where the app sits within the LRU list.>@>                   If the event is TRIM_MEMORY_COMPLETE, the process will be one of>@>                   the first to be terminated.>@>                */>@>>@>                break;>@>>@>            default:>@>                /*>@>                  Release any non-critical data structures.>@>>@>                  The app received an unrecognized memory level value>@>                  from the system. Treat this as a generic low-memory message.>@>                */>@>                break;>@>        }>@>    }>@>}>@>"
1_35_12_0_0_4_0_0,1,>@>static class Foo {>@>    int mSplat;>@>}>@>>@>Foo[] mArray = ...>@>>@>public void zero() {>@>    int sum = 0;>@>    for (int i = 0; i < mArray.length; ++i) {>@>        sum += mArray[i].mSplat;>@>    }>@>}>@>>@>public void one() {>@>    int sum = 0;>@>    Foo[] localArray = mArray;>@>    int len = localArray.length;>@>>@>    for (int i = 0; i < len; ++i) {>@>        sum += localArray[i].mSplat;>@>    }>@>}>@>>@>public void two() {>@>    int sum = 0;>@>    for (Foo a : mArray) {>@>        sum += a.mSplat;>@>    }>@>}>@>
1_35_13_0_0_4_2_2,1,class MyClass {>@>    private Helper helper = null;>@>    public Helper getHelper() {>@>        if (helper == null) {>@>            synchronized (this) {>@>                if (helper == null) {>@>                    helper = new Helper();>@>                }>@>            }>@>        }>@>        return helper;>@>    }>@>}
1_35_13_0_0_5_4_0,1,">@>class MyClass {>@>  private:>@>    atomic<Helper*> helper {nullptr};>@>    mutex mtx;>@>  public:>@>    Helper* getHelper() {>@>      Helper* myHelper = helper.load(memory_order_acquire);>@>      if (myHelper == nullptr) {>@>        lock_guard<mutex> lg(mtx);>@>        myHelper = helper.load(memory_order_relaxed);>@>        if (myHelper == nullptr) {>@>          myHelper = new Helper();>@>          helper.store(myHelper, memory_order_release);>@>        }>@>      }>@>      return myHelper;>@>    }>@>};>@>"
1_35_14_0_0_3_0_0,1,F/art: art/runtime/thread.cc:435]>@>    Attempt to attach a thread with a too-small stack (16384 bytes)
1_36_4_0_0_4_2_0,1,">@>// Simulates an L-shaped drag path: 200 pixels right, then 200 pixels down.>@>private fun doRightThenDownDrag() {>@>    val dragRightPath = Path().apply {>@>        moveTo(200f, 200f)>@>        lineTo(400f, 200f)>@>    }>@>    val dragRightDuration = 500L // 0.5 second>@>>@>    // The starting point of the second path must match>@>    // the ending point of the first path.>@>    val dragDownPath = Path().apply {>@>        moveTo(400f, 200f)>@>        lineTo(400f, 400f)>@>    }>@>    val dragDownDuration = 500L>@>    val rightThenDownDrag = GestureDescription.StrokeDescription(>@>            dragRightPath,>@>            0L,>@>            dragRightDuration,>@>            true>@>    ).apply {>@>        continueStroke(dragDownPath, dragRightDuration, dragDownDuration, false)>@>    }>@>}>@>"
1_36_5_0_0_3_0_0,1,">@>override fun onKeyUp(keyCode: Int, event: KeyEvent): Boolean {>@>    return when(keyCode) {>@>        KeyEvent.KEYCODE_DPAD_LEFT -> {>@>            mCurrentValue-->@>            sendAccessibilityEvent(AccessibilityEvent.TYPE_VIEW_TEXT_CHANGED)>@>            true>@>        }>@>        ...>@>    }>@>}>@>"
1_36_5_0_0_4_0_0,1,">@>ViewCompat.setAccessibilityDelegate(this, object : AccessibilityDelegateCompat() {>@>>@>    override fun onPopulateAccessibilityEvent(host: View, event: AccessibilityEvent) {>@>        super.onPopulateAccessibilityEvent(host, event)>@>        // We call the super implementation to populate its text for the>@>        // event. Then we add our text not present in a super class.>@>        // Very often you only need to add the text for the custom view.>@>        if (text?.isNotEmpty() == true) {>@>            event.text.add(text)>@>        }>@>    }>@>>@>    override fun onInitializeAccessibilityEvent(host: View, event: AccessibilityEvent) {>@>        super.onInitializeAccessibilityEvent(host, event);>@>        // We call the super implementation to let super classes>@>        // set appropriate event properties. Then we add the new property>@>        // (checked) which is not supported by a super class.>@>        event.isChecked = isChecked()>@>    }>@>>@>    override fun onInitializeAccessibilityNodeInfo(host: View, info: AccessibilityNodeInfoCompat) {>@>        super.onInitializeAccessibilityNodeInfo(host, info)>@>        // We call the super implementation to let super classes set>@>        // appropriate info properties. Then we add our properties>@>        // (checkable and checked) which are not supported by a super class.>@>        info.isCheckable = true>@>        info.isChecked = isChecked()>@>        // Quite often you only need to add the text for the custom view.>@>        if (text?.isNotEmpty() == true) {>@>            info.text = text>@>        }>@>    }>@>})>@>"
1_36_5_0_0_6_0_0,1,">@>class CustomTouchView(context: Context) : View(context) {>@>>@>    var mDownTouch = false>@>>@>    override fun onTouchEvent(event: MotionEvent): Boolean {>@>        super.onTouchEvent(event)>@>>@>        // Listening for the down and up touch events>@>        return when (event.action) {>@>            MotionEvent.ACTION_DOWN -> {>@>                mDownTouch = true>@>                true>@>            }>@>>@>            MotionEvent.ACTION_UP -> if (mDownTouch) {>@>                mDownTouch = false>@>                performClick() // Call this method to handle the response, and>@>                // thereby enable accessibility services to>@>                // perform this action for a user who cannot>@>                // click the touchscreen.>@>                true>@>            } else {>@>                false>@>            }>@>>@>            else -> false  // Return false for other touch events>@>        }>@>    }>@>>@>    override fun performClick(): Boolean {>@>        // Calls the super implementation, which generates an AccessibilityEvent>@>        // and calls the onClick() listener on the view, if any>@>        super.performClick()>@>>@>        // Handle the action for the custom click here>@>>@>        return true>@>    }>@>}>@>"
1_36_6_0_0_2_0_0,1,">@><accessibility-service>@>     android:accessibilityEventTypes=""typeViewClicked|typeViewFocused"">@>     android:packageNames=""com.example.android.myFirstApp, com.example.android.mySecondApp"">@>     android:accessibilityFeedbackType=""feedbackSpoken"">@>     android:notificationTimeout=""100"">@>     android:settingsActivity=""com.example.android.apis.accessibility.TestBackActivity"">@>     android:canRetrieveWindowContent=""true"">@>/>>@>"
1_37_0_0_0_1_1_1,2,">@>val intent = Intent(ACTION_SEND)>@>val possibleActivitiesList: List<ResolveInfo> =>@>        queryIntentActivities(intent, PackageManager.MATCH_ALL)>@>>@>// Verify that an activity in at least two apps on the user's device>@>// can handle the intent. Otherwise, start the intent only if an app>@>// on the user's device can handle the intent.>@>if (possibleActivitiesList.size > 1) {>@>>@>    // Create intent to show chooser.>@>    // Title is something similar to ""Share this photo with"".>@>>@>    "
1_37_0_0_0_2_2_0,1,">@>// Create an Intent to launch a PDF viewer for a file owned by this app.>@>Intent(Intent.ACTION_VIEW).apply {>@>    data = Uri.parse("""
1_37_0_0_0_2_2_0,1,">@>// Create an Intent to launch a PDF viewer for a file owned by this app.>@>Intent viewPdfIntent = new Intent(Intent.ACTION_VIEW);>@>viewPdfIntent.setData(Uri.parse("""
1_37_0_0_0_3_2_2,2,">@>private val UNAVAILABLE_STORAGE_STATES: Set<String> =>@>        setOf(MEDIA_REMOVED, MEDIA_UNMOUNTED, MEDIA_BAD_REMOVAL, MEDIA_UNMOUNTABLE)>@>...>@>val ringtone = File(getExternalFilesDir(DIRECTORY_RINGTONES), ""my_awesome_new_ringtone.m4a"")>@>when {>@>    isExternalStorageEmulated(ringtone) -> {>@>        Log.e(TAG, ""External storage is not present"")>@>    }>@>    UNAVAILABLE_STORAGE_STATES.contains(getExternalStorageState(ringtone)) -> {>@>        Log.e(TAG, ""External storage is not available"")>@>    }>@>    else -> {>@>        val fis = FileInputStream(ringtone)>@>>@>        // available() determines the approximate number of bytes that>@>        // can be read without blocking.>@>        val bytesAvailable: Int = fis.available()>@>        val fileBuffer = ByteArray(bytesAvailable)>@>        StringBuilder(bytesAvailable).apply {>@>            while (fis.read(fileBuffer) != -1) {>@>                append(fileBuffer)>@>            }>@>            // Implement appropriate logic for checking a file's validity.>@>            checkFileValidity(this)>@>        }>@>    }>@>}>@>"
1_37_1_0_0_1_1_1,2,">@>Intent intent = new Intent(Intent.ACTION_SEND);>@>List<ResolveInfo> possibleActivitiesList =>@>        queryIntentActivities(intent, PackageManager.MATCH_ALL);>@>>@>// Verify that an activity in at least two apps on the user's device>@>// can handle the intent. Otherwise, start the intent only if an app>@>// on the user's device can handle the intent.>@>if (possibleActivitiesList.size() > 1) {>@>>@>    // Create intent to show chooser.>@>    // Title is something similar to ""Share this photo with"".>@>>@>    "
1_37_1_0_0_1_2_2,1,>@><network-security-config>>@>    <debug-overrides>>@>        <trust-anchors>>@>            
50251,1,">@>WebView myWebView = (WebView) findViewById(R.id.webview);>@>>@>// messagePorts[0] and messagePorts[1] represent the two ports.>@>// They are already tangled to each other and have been started.>@>WebMessagePort[] channel = myWebView.createWebMessageChannel();>@>>@>// Create handler for channel[0] to receive messages.>@>channel[0].setWebMessageCallback(new WebMessagePort.WebMessageCallback() {>@>    @Override>@>    public void onMessage(WebMessagePort port, WebMessage message) {>@>         Log.d(TAG, ""On port "" + port + "", received this message: "" + message);>@>    }>@>});>@>>@>// Send a message from channel[1] to channel[0].>@>channel[1].postMessage(new WebMessage(""My secure message""));>@>"
1_37_3_0_0_3_1_0,1,">@>// Load CAs from an InputStream>@>// (could be from a resource or ByteArrayInputStream or ...)>@>val cf: CertificateFactory = CertificateFactory.getInstance(""X.509"")>@>// From https://www.washington.edu/itconnect/security/ca/load-der.crt>@>val caInput: InputStream = BufferedInputStream(FileInputStream(""load-der.crt""))>@>val ca: X509Certificate = caInput.use {>@>    cf.generateCertificate(it) as X509Certificate>@>}>@>System.out.println(""ca="" + ca.subjectDN)>@>>@>// Create a KeyStore containing our trusted CAs>@>val keyStoreType = KeyStore.getDefaultType()>@>val keyStore = KeyStore.getInstance(keyStoreType).apply {>@>    load(null, null)>@>    setCertificateEntry(""ca"", ca)>@>}>@>>@>// Create a TrustManager that trusts the CAs inputStream our KeyStore>@>val tmfAlgorithm: String = TrustManagerFactory.getDefaultAlgorithm()>@>val tmf: TrustManagerFactory = TrustManagerFactory.getInstance(tmfAlgorithm).apply {>@>    init(keyStore)>@>}>@>>@>// Create an SSLContext that uses our TrustManager>@>val context: SSLContext = SSLContext.getInstance(""TLS"").apply {>@>    init(null, tmf.trustManagers, null)>@>}>@>>@>// Tell the URLConnection to use a SocketFactory from our SSLContext>@>val url = URL(""https://certs.cac.washington.edu/CAtest/"")>@>val urlConnection = url.openConnection() as HttpsURLConnection>@>urlConnection.sslSocketFactory = context.socketFactory>@>val inputStream: InputStream = urlConnection.inputStream>@>copyInputStreamToOutputStream(inputStream, System.out)>@>"
1_37_3_0_0_3_3_0,1,">@>$ openssl s_client -connect egov.uscis.gov:443>@>--->@>Certificate chain>@> 0 s:/C=US/ST=District Of Columbia/L=Washington/O=U.S. Department of Homeland Security/OU=United States Citizenship and Immigration Services/OU=Terms of use at www.verisign.com/rpa (c)05/CN=egov.uscis.gov>@>   i:/C=US/O=VeriSign, Inc./OU=VeriSign Trust Network/OU=Terms of use at https://www.verisign.com/rpa (c)10/CN=VeriSign Class 3 International Server CA - G3>@>--->@>"
1_37_3_0_0_4_0_0,2,">@>// Create an HostnameVerifier that hardwires the expected hostname.>@>// Note that is different than the URL's hostname:>@>// example.com versus example.org>@>HostnameVerifier hostnameVerifier = new HostnameVerifier() {>@>    @Override>@>    public boolean verify(String hostname, SSLSession session) {>@>        HostnameVerifier hv =>@>            HttpsURLConnection.getDefaultHostnameVerifier();>@>        return hv.verify(""example.com"", session);>@>    }>@>};>@>>@>// Tell the URLConnection to use our HostnameVerifier>@>URL url = new URL(""https://example.org/"");>@>HttpsURLConnection urlConnection =>@>    (HttpsURLConnection)url.openConnection();>@>urlConnection.setHostnameVerifier(hostnameVerifier);>@>InputStream in = urlConnection.getInputStream();>@>copyInputStreamToOutputStream(in, System.out);>@>"
1_37_4_0_0_3_0_0,1,">@><?xml version=""1.0"" encoding=""utf-8""?>>@><network-security-config>>@>    <debug-overrides>>@>        <trust-anchors>>@>            <certificates src=""@raw/debug_cas""/>>@>        </trust-anchors>>@>    </debug-overrides>>@></network-security-config>>@>"
1_37_6_3_0_4_1_0,1,>@>package com.google.android.gms.safetynet;>@>>@>public class SafeBrowsingThreat {>@>>@>  /**>@>   * This threat type identifies URLs of pages that are flagged as containing potentially>@>   * harmful applications.>@>   */>@>  public static final int TYPE_POTENTIALLY_HARMFUL_APPLICATION = 4;>@>>@>  /**>@>   * This threat type identifies URLs of pages that are flagged as containing social>@>   * engineering threats.>@>   */>@>  public static final int TYPE_SOCIAL_ENGINEERING = 5;>@>}>@>
51309,1,">@>/*>@> * Verify a signature previously made by a PrivateKey in our>@> * KeyStore. This uses the X.509 certificate attached to our>@> * private key in the KeyStore to validate a previously>@> * generated signature.>@> <em>/>@>val ks = KeyStore.getInstance(&quot;AndroidKeyStore&quot;).apply {>@>    load(null)>@>}>@>val entry = ks.getEntry(alias, null) as? KeyStore.PrivateKeyEntry>@>if (entry == null) {>@>    Log.w(TAG, &quot;Not an instance of a PrivateKeyEntry&quot;)>@>    return false>@>}>@>val valid: Boolean = Signature.getInstance(&quot;SHA256withECDSA&quot;).run {>@>    initVerify(entry.certificate)>@>    update(data)>@>    verify(signature)>@>}>@>"
1_37_11_0_0_5_0_0,1,>@>$ adb shell sm set-emulate-fbe false>@>
1_37_12_0_0_1_0_0,1,">@>StorageManager sm = (StorageManager)getSystemService(Context.STORAGE_SERVICE);>@>StorageVolume volume = sm.getPrimaryStorageVolume();>@>Intent intent = volume.createAccessIntent(Environment.DIRECTORY_PICTURES);>@>startActivityForResult(intent, request_code);>@>"
1_37_12_0_0_2_0_0,2,">@>// BroadcastReceiver has already cached the MEDIA_MOUNTED>@>// notification Intent in mediaMountedIntent>@>val volume =>@>    mediaMountedIntent.getParcelableExtra(StorageVolume.EXTRA_STORAGE_VOLUME) as StorageVolume>@>volume.createAccessIntent(Environment.DIRECTORY_PICTURES).also { intent ->>@>    startActivityForResult(intent, request_code)>@>}>@>"
1_37_12_0_0_2_0_0,1,">@>// BroadcastReceiver has already cached the MEDIA_MOUNTED>@>// notification Intent in mediaMountedIntent>@>StorageVolume volume = (StorageVolume)>@>    mediaMountedIntent.getParcelableExtra(StorageVolume.EXTRA_STORAGE_VOLUME);>@>Intent intent = volume.createAccessIntent(Environment.DIRECTORY_PICTURES);>@>startActivityForResult(intent, request_code);>@>"
51888,2,// Open File object from its file URI>@>File fileToShare = new File(
52241,2,">@>AndroidForWorkAccountSupport androidForWorkAccountSupport =>@>    new AndroidForWorkAccountSupport(context, admin);>@>"
1_39_7_1_0_2_1_0,2,">@>  <uses-permission android:name=>@>      ""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION""/>>@>  <uses-permission android:name=>@>      ""android.permission.GET_ACCOUNTS""/>>@>  <uses-permission android:name=>@>      ""android.permission.MANAGE_ACCOUNTS""/>>@>  <uses-permission android:name=>@>      ""android.permission.WRITE_SYNC_SETTINGS""/>>@>  <uses-permission android:name=>@>      ""com.google.android.providers.gsf.permission.READ_GSERVICES""/>"
52427,2,">@>// Get the device policy manager>@>DevicePolicyManager myDevicePolicyMgr =>@>        (DevicePolicyManager) getSystemService(Context.DEVICE_POLICY_SERVICE);>@>ComponentName componentName = myDeviceAdminReceiver.getComponentName(this);>@>// Set the name for the newly created work profile.>@>myDevicePolicyMgr.setProfileName(componentName, ""My New Work Profile"");>@>// ...and enable the profile>@>myDevicePolicyMgr.setProfileEnabled(componentName);"
52450,2,">@>ManagedConfigurationsSupport managedConfigurationsSupport =>@>    new ManagedConfigurationsSupport(context, admin);>@>"
1_39_7_2_0_3_4_1,1,>@>managedConfigurationsSupport.enableManagedConfigurations();>@>
1_39_7_7_0_3_0_0,2,">@>/**>@> * Called when a new update is available.>@> */>@>public void onSystemUpdatePending (Context context, Intent intent,>@>                                   long receivedTime) {>@>>@>  // System update information is supported in API level 26 or higher.>@>  if (Build.VERSION.SDK_INT < Build.VERSION_CODES.O) {>@>    return;>@>  }>@>  SystemUpdateInfo updateInfo = getManager(context)>@>      .getPendingSystemUpdate(getWho(context));>@>  if (updateInfo == null) {>@>    return;>@>  }>@>  if (updateInfo.getSecurityPatchState() ==>@>      SystemUpdateInfo.SECURITY_PATCH_STATE_TRUE) {>@>    // Perhaps install because this is a security patch.>@>    // ...>@>  }>@>}"
1_39_7_7_0_5_1_0,1,"// Log any freeze periods that might be set on a system update policy.>@>dpm.systemUpdatePolicy?.freezePeriods?.forEach {>@>    Log.i(TAG, ""Freeze period: $it"")>@>}"
1_39_9_0_0_3_3_1,1,">@>DevicePolicyManager mDPM;>@>ComponentName mDeviceAdminSample;>@>int pwLength;>@>...>@>mDPM.setPasswordMinimumLength(mDeviceAdminSample, pwLength);>@>"
1_39_9_0_0_3_3_2,1,">@>private lateinit var mDPM: DevicePolicyManager>@>private lateinit var mDeviceAdminSample: ComponentName>@>private val timeMs: Long = 1000L * mTimeout.text.toString().toLong()>@>...>@>mDPM.setMaximumTimeToLock(mDeviceAdminSample, timeMs)>@>"
1_39_9_0_0_3_3_3,1,>@>private lateinit var mDPM: DevicePolicyManager>@>mDPM.wipeData(0)>@>
1_40_5_0_0_3_4_0,1,">@>public class SampleDownloaderService extends DownloaderService {>@>    // You must use the public key belonging to your publisher account>@>    public static final String BASE64_PUBLIC_KEY = ""YourLVLKey"";>@>    // You should also modify this salt>@>    public static final byte[] SALT = new byte[] { 1, 42, -12, -1, 54, 98,>@>            -100, -12, 43, 2, -8, -4, 9, 5, -106, -107, -33, 45, -1, 84>@>    };>@>>@>    @Override>@>    public String getPublicKey() {>@>        return BASE64_PUBLIC_KEY;>@>    }>@>>@>    @Override>@>    public byte[] getSALT() {>@>        return SALT;>@>    }>@>>@>    @Override>@>    public String getAlarmReceiverClassName() {>@>        return SampleAlarmReceiver.class.getName();>@>    }>@>}>@>"
1_40_5_0_0_3_6_0,1,">@>boolean expansionFilesDelivered() {>@>    for (XAPKFile xf : xAPKS) {>@>        String fileName = Helpers.getExpansionAPKFileName(this, xf.mIsBase,>@>            xf.mFileVersion);>@>        if (!Helpers.doesFileExist(this, fileName, xf.mFileSize, false))>@>            return false;>@>    }>@>    return true;>@>}>@>"
55778,1,>@>import com.google.android.vending.licensing.LicenseChecker>@>import com.google.android.vending.licensing.LicenseCheckerCallback>@>
1_40_6_4_0_3_4_0,1,>@>    private Handler mHandler;>@>>@>    @Override>@>    public void onCreate(Bundle savedInstanceState) {>@>        ...>@>        mHandler = new Handler();>@>    }>@>
1_40_6_4_0_3_7_0,1,">@>public class MainActivity extends Activity {>@>    private static final String BASE64_PUBLIC_KEY = ""MIIBIjANBgkqhkiG ... ""; //truncated for this example>@>    ...>@>}>@>"
1_40_7_2_1_2_0_0,1,>@>InstallReferrerClient mReferrerClient>@>...>@>mReferrerClient = InstallReferrerClient.newBuilder(this).build();>@>mReferrerClient.startConnection(new InstallReferrerStateListener() {>@>    @Override>@>    public void onInstallReferrerSetupFinished(int responseCode) {>@>        switch (responseCode) {>@>            case InstallReferrerResponse.OK:>@>                // Connection established>@>                break;>@>            case InstallReferrerResponse.FEATURE_NOT_SUPPORTED:>@>                // API not available on the current Play Store app>@>                break;>@>            case InstallReferrerResponse.SERVICE_UNAVAILABLE:>@>                // Connection could not be established>@>                break;>@>        }>@>    }>@>>@>    @Override>@>    public void onInstallReferrerServiceDisconnected() {>@>        // Try to restart the connection on the next request to>@>        // Google Play by calling the startConnection() method.>@>    }>@>});>@>
1_40_7_2_1_3_0_0,1,>@>val response: ReferrerDetails = mReferrerClient.installReferrer>@>response.installReferrer>@>response.referrerClickTimestampSeconds>@>response.installBeginTimestampSeconds>@>
